"build","date","time","subject","group","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","values.pointsthisturn","values.newtotalscore","response","latency","values.leftoption","values.rightoption","values.leftpic","values.rightpic","values.selecteddirn","values.selectedoption","values.turnnum","values.choicert","values.largegainpic_category","values.smallgainpic_category","values.smalllosspic_category","values.largelosspic_category","values.largegainpic","values.smallgainpic","values.smalllosspic","values.largelosspic","values.risky1pic","values.risky2pic","values.safe1pic","values.safe2pic"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_main","4","slide06.jpg","0","0","0","57","685","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_main","5","slide07.jpg","0","0","0","57","688","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_dists","6","Each machine can give you ANY OF THE 4 STAMPS with their corresponding points. However, the red machines are MORE LIKLEY to give you stamps that let you GAIN MANY points (animals, +10 points) but may also give you stamps where you LOSE MANY points (tools, -9 points).    On the other hand, the blue machines are MORE LIKELY to give you stamps where you GAIN LESS points (faces, +2 points) but also stamps where you LOSE LESS points (places, -1 points).  To remind you of this while playing, you will see numbers above each machine. The numbers in BOLD tell you the amount of points that machine is MORE LIKELY to give you...             Press Spacebar to continue","group-redRisky-blueSafe.jpg","0","0","57","2249","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_dists","7","Note that, over the long run all of the machines will give you the SAME amount of points. The only difference is in which types of stamps are more likely to appear, ones that give you large gains and losses, vs smaller gains and losses. Don't forget that each machine can give you ALL 4 types of stamps!                     Press Spacebar to continue","group-redRisky-blueSafe.jpg","0","0","Ctrl+'Q'","1996","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_main","1","slide01.jpg","0","0","0","57","1536","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_main","2","slide02.jpg","0","0","0","57","537","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_main","3","slide03.jpg","0","0","0","57","629","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_main","4","slide06.jpg","0","0","0","57","570","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_main","5","slide07.jpg","0","0","0","57","586","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_dists","6","Each machine can give you ANY OF THE 4 STAMPS with their corresponding points. However, the blue machines are MORE LIKLEY to give you stamps that let you GAIN MANY points (tools, +10 points) but may also give you stamps where you LOSE MANY points (faces, -9 points).    On the other hand, the red machines are MORE LIKELY to give you stamps where you GAIN LESS points (places, +2 points) but also stamps where you LOSE LESS points (animals, -1 points).  To remind you of this while playing, you will see numbers above each machine. The numbers in BOLD tell you the amount of points that machine is MORE LIKELY to give you...             Press Spacebar to continue","group-redSafe-blueRisky.jpg","0","0","57","48185","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructions_dists","7","Note that, over the long run all of the machines will give you the SAME amount of points. The only difference is in which types of stamps are more likely to appear, ones that give you large gains and losses, vs smaller gains and losses. Don't forget that each machine can give you ALL 4 types of stamps!                     Press Spacebar to continue","group-redSafe-blueRisky.jpg","0","0","57","31741","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructionslides_selectright","8","slide09.jpg","0","0","0","36","1176","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","22:25:05","TESTING","10","initial_instructions","1","instructionslides_selectleft","9","slide10.jpg","0","0","0","Ctrl+'Q'","3967","NA","NA","NA","NA","NA","NA","0","NA","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_main","1","slide01.jpg","0","0","0","57","2032","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_main","2","slide02.jpg","0","0","0","57","11118","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_main","3","slide03.jpg","0","0","0","57","10099","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_main","4","slide06.jpg","0","0","0","57","17425","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_main","5","slide07.jpg","0","0","0","57","11061","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_dists","6","Each machine can give you any of the 4 types of stamps. However, the red machines are more likely to give you stamps that let you gain MANY points (places, +10 points) but also stamps where you lose MANY points (faces, -9 points).    On the other hand, the blue machines are more likely to give you stamps where you gain LESS points (tools, +2 points) but also stamps where you lose LESS points (animals, -1 points).  To remind you of this while playing, you will see numbers above each machine. The numbers in BOLD tell you the amount of points that machine is more likely to give you...             Press Spacebar to continue","group-redRisky-blueSafe.jpg","0","0","57","31738","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructions_dists","7","Note that, over the long run all the machines will give you the SAME amount of points. The only difference is in which types of stamps are more likely, ones that give you large gains and losses, vs smaller gains and losses.                    Press Spacebar to continue","group-redRisky-blueSafe.jpg","0","0","57","11517","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructionslides_selectright","8","slide09.jpg","0","0","0","36","19595","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructionslides_selectleft","9","slide10.jpg","0","0","0","33","2632","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructionSlidesLastSection","10","slide14.jpg","0","0","0","57","6669","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103017","21:01:36","5003","9","initial_instructions","1","instructionSlidesLastSection","11","slide15.jpg","0","0","0","57","18267","NA","NA","NA","NA","NA","NA","0","NA","places","tools","animals","faces","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
